typeID,prefabName,displayNameKey,category,nameEN,nameZH,descEN,descZH,maxStackCount,stackable,value,quality,displayQuality,weight,order,soundKey,iconGUID,tags,tagKeys,tagsEN,tagsZH,variablesCount,constantsCount,agentsCount,effectsCount,inventory,usageUtilities,slots,itemGraphic,prefab
1089,SHT_TOZ66_Fire,Item_SHT_TOZ66_Fire,SHT,TOZ-66 Dragon's Breath,TOZ-66龙息,A TOZ-66 loaded with Dragon's Breath rounds; firing burning bullets.,装备了龙息弹药的TOZ-66，能够发射灼烧敌人的子弹。,1,False,2435,9,0,2.715,619,,5dba651339ab5464d9f6ddd0471fccde,['cdaec450420d4c443b15a384fc287a02'; '55f0ec66dc0a74940aa9c4132ea194ee'; '8a80328418cf573469dda0f4b5794fca'; '8707d2716ed9bf14f8a357bbeac1df68'; 'a5d0669b3d2405f4ea731ef3ce15b8fa'],['Tag_Weapon'; 'Tag_Gun'; 'Tag_GunType_SHT'; 'Tag_Special'; 'Tag_Repairable'],['Weapon'; 'Firearm'; 'Shotgun'; 'Special'; 'Repairable'],['武器'; '枪械'; '霰弹枪'; '特殊'; '可维修'],0,0,1,0,True,True,True,True,Assets/GameObject/SHT_TOZ66_Fire.prefab
1090,GPUSLI,Item_GPUSLI,GPUSLI,Graphics Card SLI,显示卡SLI,Combines 3 Graphics Cards using an advanced method. Although losing some overall performance; they can fit into a single mining machine slot.,将3张显卡用相当先进的方法结合在一起，虽然会损失一些总体性能，但可以把它们装进一个矿机插槽里。,1,False,64308,7,0,4.5,0,,0aa387626db42204e8f8e16894ca5fd2,['accc9f95ac68a074f88277357e2be627'; '8707d2716ed9bf14f8a357bbeac1df68'],['Tag_ComputerParts_GPU'; 'Tag_Special'],['Graphics Card'; 'Special'],['显卡'; '特殊'],0,0,0,0,True,True,True,True,Assets/GameObject/GPUSLI.prefab
1091,BP_GPUSLI,Item_BP_GPUSLI,BP,Graphics Card SLI,显示卡SLI,A blueprint for unlocking Graphics Card SLI crafting at the Workbench. The instructions are simple enough to follow; even without electronics knowledge.,在工作台解锁显示卡SLI制作的蓝图，方法简单明了，即使没有电子工程知识也能看懂。,1,False,50,5,5,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_GPUSLI.prefab
1092,Quest_916_ElectricParts_Ming,Item_Quest_916_ElectricParts_Ming,Quest,Pile of Electronic Components,一堆电子零件,Large Pile of Electronic Parts,一大堆电子原件。,1,False,10,3,0,1.7,3,,cf41a1739167eb447becc5d704aaa91a,['504feb37d5cce994f83c8cbef1b8dc40'; '8707d2716ed9bf14f8a357bbeac1df68'],['Tag_Quest'; 'Tag_Special'],['Quest Item'; 'Special'],['任务物品'; '特殊'],0,0,0,0,True,True,True,True,Assets/GameObject/Quest_916_ElectricParts_Ming.prefab
1093,Armor_FC,Item_Armor_FC,Armor,Master's Armor,高手护甲,A symbol of game master.,游戏高手的象征。,1,False,1265,6,0,4.5,62,,44e7484e72a2d4449ab4b56b895f6736,['140e0ffe98d9f294f844300eed527777'; 'df4582ee1d2966f4e9231575c408b410'; '8707d2716ed9bf14f8a357bbeac1df68'; 'a5d0669b3d2405f4ea731ef3ce15b8fa'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Armor'; 'Tag_Equipment'; 'Tag_Special'; 'Tag_Repairable'; 'Tag_LockInDemo'],['Body'; 'Equipment'; 'Special'; 'Repairable'; 'LockInDemo'],['身体'; '装备'; '特殊'; '可维修'; 'LockInDemo'],0,0,1,2,True,True,True,True,Assets/GameObject/Armor_FC_0.prefab
1094,BP_ColorMonitor,Item_BP_ColorMonitor,BP,Blueprint: Color Monitor,蓝图：彩色显示器,Used\ at\ the\ advanced\ workbench\ to\ craft\ Color\ Monitor\.,用于在工作台制造彩色显示器的蓝图。,1,False,50,6,0,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_ColorMonitor.prefab
1095,FishingRod_LV2,Item_FishingRod_LV2,FishingRod,Decent Fishing Rod,好钓竿,A\ decent\ fishing\ rod\.,还算不错的钓竿。,1,False,1287,3,0,0.3,3,,3f2e711c9c5b5ba49b6f3d6e8e278022,['d0e0879b966f49c41892d16d441a06a1'; 'cdaec450420d4c443b15a384fc287a02'; 'f6017bb1526524f419dac91362406baa'; '8707d2716ed9bf14f8a357bbeac1df68'],['Tag_Tool'; 'Tag_Weapon'; 'Tag_MeleeWeapon'; 'Tag_Special'],['Tool'; 'Weapon'; 'Melee Weapon'; 'Special'],['工具'; '武器'; '近战武器'; '特殊'],0,0,1,0,True,True,True,True,Assets/GameObject/FishingRod_LV2.prefab
1096,FishingRod_LV3,Item_FishingRod_LV3,FishingRod,Superior Fishing Rod,厉害钓竿,A\ remarkably\ impressive\ fishing\ rod\.,非常厉害的钓竿。,1,False,4287,4,0,0.4,4,,522abb3a4c7361e4e991000a72c6a0d2,['d0e0879b966f49c41892d16d441a06a1'; 'cdaec450420d4c443b15a384fc287a02'; 'f6017bb1526524f419dac91362406baa'; '8707d2716ed9bf14f8a357bbeac1df68'],['Tag_Tool'; 'Tag_Weapon'; 'Tag_MeleeWeapon'; 'Tag_Special'],['Tool'; 'Weapon'; 'Melee Weapon'; 'Special'],['工具'; '武器'; '近战武器'; '特殊'],0,0,1,0,True,True,True,True,Assets/GameObject/FishingRod_LV3.prefab
1097,Fish_Black_Snapper,Item_Fish_Black_Snapper,Fish,Green\ Snapper,绿鲷鱼,Average\ in\ size;\ but\ its\ dark\ green\ coloring\ is\ quite\ rare\.,体型很平常，但深绿色相当少见。,1,False,1066,992,0,0.77,2,,7c85d1fdcd3d0ae4aa09a9109422d370,['5dd07560caf542d48adb792b82b6831e'; 'c5983145452494348b6f6fb82e5b850c'; '14878b146c16785408cfdacbcae24176'; 'eddadd11e56f6a8419b4f6f16ebd5d52'],['Tag_Fish'; 'Tag_Fish_Special'; 'Tag_Fish_OnlyDay'; 'Tag_Fish_OnlySunDay'],['Fish'; 'Fish_Special'; 'Fish_OnlyDay'; 'Fish_OnlySunDay'],['鱼'; 'Fish_Special'; 'Fish_OnlyDay'; 'Fish_OnlySunDay'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Black_Snapper.prefab
1098,Fish_Blue_Damselfish,Item_Fish_Blue_Damselfish,Fish,Blue Damselfish,蓝雀鲷鱼,Lively; always darting about.,很活泼，爱东游西窜的。,1,False,996,992,0,0.2,2,,9a6cfa6fac92403419eb4ac0b5092a86,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'],['Tag_Fish'; 'Tag_Fish_OnlyNight'],['Fish'; 'Fish_OnlyNight'],['鱼'; 'Fish_OnlyNight'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Blue_Damselfish.prefab
1099,Fish_Blue_Jack_Mackerel,Item_Fish_Blue_Jack_Mackerel,Fish,Azure\ Galaxias,青南乳鱼,Long and slender; usually seen in schools.,细细长长，一般成群活动。,1,False,1715,3,0,0.45,3,,1328e6cb62a2f7f4198097ba620708c5,['5dd07560caf542d48adb792b82b6831e'; '9d1297817bb26464c8c73eea5adef57e'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyRainDay'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyRainDay'; 'Fish_Special'],['鱼'; 'Fish_OnlyRainDay'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Blue_Jack_Mackerel.prefab
1100,Fish_Blue_Mackerel,Item_Fish_Blue_Mackerel,Fish,Blue Mackerel,蓝鲭鱼,Streamlined body; built for speed.,身体呈流线型，游得非常快。,1,False,506,991,0,0.45,1,,e85350f2af9759d46877532862bd6621,['5dd07560caf542d48adb792b82b6831e'],['Tag_Fish'],['Fish'],['鱼'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Blue_Mackerel.prefab
1101,Fish_Blue_Marlin,Item_Fish_Blue_Marlin,Fish,Blue Marlin,蓝枪鱼,With a long; thick mouth that looks imposing.,鱼嘴又长又粗，看起来很威风。,1,False,3762,994,0,7.07,4,,bf43a7f0347bd474ab9c791ea8908b10,['5dd07560caf542d48adb792b82b6831e'; '14878b146c16785408cfdacbcae24176'; 'eddadd11e56f6a8419b4f6f16ebd5d52'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyDay'; 'Tag_Fish_OnlySunDay'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyDay'; 'Fish_OnlySunDay'; 'Fish_Special'],['鱼'; 'Fish_OnlyDay'; 'Fish_OnlySunDay'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Blue_Marlin.prefab
1102,Fish_Blue_Sailfish,Item_Fish_Blue_Sailfish,Fish,Blue Sailfish,蓝旗鱼,Has a pointed mouth and a flag-like dorsal fin.,尖尖的嘴巴，背鳍像旗子。,1,False,4107,994,0,5.48,4,,5b9b6cbb35d8afd4c9ee39db6ddd0296,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'; '13c3b4384ca95f14aafadd7aee0b243b'],['Tag_Fish'; 'Tag_Fish_OnlyNight'; 'Tag_Fish_OnlyStorm'],['Fish'; 'Fish_OnlyNight'; 'Fish_OnlyStorm'],['鱼'; 'Fish_OnlyNight'; 'Fish_OnlyStorm'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Blue_Sailfish.prefab
1103,Fish_Blue_Tang,Item_Fish_Blue_Tang,Fish,Blue Tang,蓝吊鱼,Bright blue and flat-bodied; always lively.,通体是亮眼的蓝色，身体扁平，相当活泼。,1,False,805,992,0,0.45,2,,b18555492ec5d0741ac2907a38b82441,['5dd07560caf542d48adb792b82b6831e'],['Tag_Fish'],['Fish'],['鱼'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Blue_Tang.prefab
1104,Fish_Brown_and_White_Grunt,Item_Fish_Brown_and_White_Grunt,Fish,Brown-white Grunt,棕白石鲈,Brown-and-white patterned; usually found in schools.,身体呈棕白色的斑纹，常成群活动。,1,False,2063,3,0,0.89,3,,cacf3c2f82b9d4b449ce49fcc799f9f2,['5dd07560caf542d48adb792b82b6831e'],['Tag_Fish'],['Fish'],['鱼'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Brown_and_White_Grunt.prefab
1105,Fish_Brown_Mullet,Item_Fish_Brown_Mullet,Fish,Brown Mullet,棕梭鱼,Small in size; but swims fiercely.,体型不大，但游起来很猛。,1,False,1128,992,0,1.0,2,,905f9fd00cea95a4589ab4126e0e807e,['5dd07560caf542d48adb792b82b6831e'; '14878b146c16785408cfdacbcae24176'; '9d1297817bb26464c8c73eea5adef57e'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyDay'; 'Tag_Fish_OnlyRainDay'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyDay'; 'Fish_OnlyRainDay'; 'Fish_Special'],['鱼'; 'Fish_OnlyDay'; 'Fish_OnlyRainDay'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Brown_Mullet.prefab
1106,Fish_Brown_Sardine,Item_Fish_Brown_Sardine,Fish,Brown Sardine,棕沙丁鱼,They cluster tightly underwater; looking like one giant fish from above.,在水里喜欢密密麻麻聚在一起，在水面上看着像一整条大鱼。,1,False,497,1,0,0.14,1,,9321a82ac407eda4c9f02fcc6caeb810,['5dd07560caf542d48adb792b82b6831e'],['Tag_Fish'],['Fish'],['鱼'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Brown_Sardine.prefab
1107,Fish_Golden_Fish,Item_Fish_Golden_Fish,Fish,Golden Fish,黄金鱼,It may just be a yellow goldfish; but its name is especially charming.,虽然只是黄色的金鱼，但是名字非常讨喜。,1,False,12300,996,0,0.71,6,,774398abffada7641919caba97300b8d,['5dd07560caf542d48adb792b82b6831e'; '14878b146c16785408cfdacbcae24176'; '13c3b4384ca95f14aafadd7aee0b243b'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyDay'; 'Tag_Fish_OnlyStorm'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyDay'; 'Fish_OnlyStorm'; 'Fish_Special'],['鱼'; 'Fish_OnlyDay'; 'Fish_OnlyStorm'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Golden_Fish.prefab
1108,Fish_Green_Cod,Item_Fish_Green_Cod,Fish,Green\ Fathead\ Fish,绿胖头鱼,Round and plump; with tender; tasty meat.,圆滚滚的，肉嫩嫩的，吃起来口感不错。,1,False,1640,993,0,0.89,3,,ace6d6b4b7fd3634daeeef35db90d6ba,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'],['Tag_Fish'; 'Tag_Fish_OnlyNight'],['Fish'; 'Fish_OnlyNight'],['鱼'; 'Fish_OnlyNight'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Green_Cod.prefab
1109,Fish_Green_Triggerfish,Item_Fish_Green_Triggerfish,Fish,Greenback\ Bighead\ Carp,绿背鳙鱼,With hard scales and a square mouth; it has a goofy charm.,鱼鳞硬硬的，嘴巴方方的，有点呆萌。,1,False,1578,3,0,0.55,3,,7bc6ec537c107a44c99e83b3b7caf4d4,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'; '9d1297817bb26464c8c73eea5adef57e'],['Tag_Fish'; 'Tag_Fish_OnlyNight'; 'Tag_Fish_OnlyRainDay'],['Fish'; 'Fish_OnlyNight'; 'Fish_OnlyRainDay'],['鱼'; 'Fish_OnlyNight'; 'Fish_OnlyRainDay'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Green_Triggerfish.prefab
1110,Fish_Green_Yellow_Porcupinefish,Item_Fish_Green_Yellow_Porcupinefish,Fish,Green-yellow Porcupinefish,绿黄鲀,Its body is mottled with green and yellow patches.,身体上绿一块黄一块的。,1,False,2057,993,0,0.84,3,,15f9f2ab216fa9546aa4de23026a236c,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'; '9d1297817bb26464c8c73eea5adef57e'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyNight'; 'Tag_Fish_OnlyRainDay'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyNight'; 'Fish_OnlyRainDay'; 'Fish_Special'],['鱼'; 'Fish_OnlyNight'; 'Fish_OnlyRainDay'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Green_Yellow_Porcupinefish.prefab
1111,Fish_Grey_Catshark,Item_Fish_Grey_Catshark,Fish,Blue\ Catshark,蓝猫鲨鱼,Small; gentle; and harmless-looking.,体型不大，性子温和，看着不凶。,1,False,6084,995,0,1.0,5,,27b2ae52c9d6e234fb874cfb9d3a9331,['5dd07560caf542d48adb792b82b6831e'; '14878b146c16785408cfdacbcae24176'; '13c3b4384ca95f14aafadd7aee0b243b'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyDay'; 'Tag_Fish_OnlyStorm'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyDay'; 'Fish_OnlyStorm'; 'Fish_Special'],['鱼'; 'Fish_OnlyDay'; 'Fish_OnlyStorm'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Grey_Catshark.prefab
1112,Fish_Orange_Greenfin_Fish,Item_Fish_Orange_Greenfin_Fish,Fish,Orange Greenfin Fish,橙青鳍鱼,Blue-green fins contrast sharply with its orange body.,鱼鳍带点青绿色，与橙色的身体形成了鲜明的对比。,1,False,4113,994,0,0.63,4,,a899d1c2feccf1e4986e50098043c6f8,['5dd07560caf542d48adb792b82b6831e'; '14878b146c16785408cfdacbcae24176'; '13c3b4384ca95f14aafadd7aee0b243b'],['Tag_Fish'; 'Tag_Fish_OnlyDay'; 'Tag_Fish_OnlyStorm'],['Fish'; 'Fish_OnlyDay'; 'Fish_OnlyStorm'],['鱼'; 'Fish_OnlyDay'; 'Fish_OnlyStorm'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Orange_Greenfin_Fish.prefab
1113,Fish_Orange_Squirrelfish,Item_Fish_Orange_Squirrelfish,Fish,Orange Squirrelfish,橙金鳞鱼,Covered in shimmering scales that catch the eye.,拥有亮晶晶的鳞片，很亮眼。,1,False,2979,994,0,0.55,4,,05d180c885608f045b83141ec38a2292,['5dd07560caf542d48adb792b82b6831e'],['Tag_Fish'],['Fish'],['鱼'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Orange_Squirrelfish.prefab
1114,Fish_Pink_Clownfish,Item_Fish_Pink_Clownfish,Fish,Pink\ Goldfish,粉金鱼,It's so cute that you can't help but take another look.,看着特别可爱，让人忍不住多看几眼。,1,False,525,1,0,0.17,1,,347ab06c2b3615045b80ad9101604e48,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'],['Tag_Fish'; 'Tag_Fish_OnlyNight'],['Fish'; 'Fish_OnlyNight'],['鱼'; 'Fish_OnlyNight'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Pink_Clownfish.prefab
1115,Fish_Purple_Damselfish,Item_Fish_Purple_Damselfish,Fish,Purple Damselfish,紫雀鲷鱼,Tiny; all-purple; and full of energy.,体型很小，通体紫色，性情很活跃。,1,False,814,2,0,0.22,2,,01edef9c0c0ee37439ed8fbc4f7a89fe,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'],['Tag_Fish'; 'Tag_Fish_OnlyNight'],['Fish'; 'Fish_OnlyNight'],['鱼'; 'Fish_OnlyNight'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Purple_Damselfish.prefab
1116,Fish_Redfin_Flamefish,Item_Fish_Redfin_Flamefish,Fish,Pinkfin\ Flamefish,粉鳍火焰鱼,Fins\ as\ red\ as\ flames;\ strikingly\ ornamental\.,鱼鳍形似火焰，观赏性很强。,1,False,3798,994,0,0.55,4,,0adaa4d4238928e4f82905982151ad06,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'; '9d1297817bb26464c8c73eea5adef57e'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyNight'; 'Tag_Fish_OnlyRainDay'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyNight'; 'Fish_OnlyRainDay'; 'Fish_Special'],['鱼'; 'Fish_OnlyNight'; 'Fish_OnlyRainDay'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Redfin_Flamefish.prefab
1117,Fish_Redfin_Snapper,Item_Fish_Redfin_Snapper,Fish,Redfin Snapper,红鳍鲷鱼,The red fins are quite eye-catching.,红色的鱼鳍相当显眼。,1,False,785,992,0,0.71,2,,3385203c737864f4f87736dafbf24d51,['5dd07560caf542d48adb792b82b6831e'],['Tag_Fish'],['Fish'],['鱼'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Redfin_Snapper.prefab
1118,Fish_Red_Banded_Fish,Item_Fish_Red_Banded_Fish,Fish,Red Banded Fish,红九间鱼,Marked with dark stripes; they often swim in schools.,身上带几道深色条纹，喜欢成群结队。,1,False,983,2,0,0.17,2,,70080751ed1d98a4691ff59b0bcf992b,['5dd07560caf542d48adb792b82b6831e'; '14878b146c16785408cfdacbcae24176'],['Tag_Fish'; 'Tag_Fish_OnlyDay'],['Fish'; 'Fish_OnlyDay'],['鱼'; 'Fish_OnlyDay'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Red_Banded_Fish.prefab
1119,Fish_Red_Goldfish,Item_Fish_Red_Goldfish,Fish,Red Goldfish,红金鱼,A common ornamental fish that's very popular.,常见的观赏鱼，相当招人喜欢。,1,False,515,1,0,0.22,1,,af3c034895ddb37489fe7643945f9870,['5dd07560caf542d48adb792b82b6831e'; '14878b146c16785408cfdacbcae24176'],['Tag_Fish'; 'Tag_Fish_OnlyDay'],['Fish'; 'Fish_OnlyDay'],['鱼'; 'Fish_OnlyDay'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Red_Goldfish.prefab
1120,Fish_Red_Grouper,Item_Fish_Red_Grouper,Fish,Red\ Bigeye\ Fish,大眼红鱼,Its meat is especially tender and delicious.,肉吃起来特别鲜美，味道很棒。,1,False,1835,3,0,1.0,3,,3ede055a0743207488e306a5ecf3bb15,['5dd07560caf542d48adb792b82b6831e'; 'c5983145452494348b6f6fb82e5b850c'; 'eddadd11e56f6a8419b4f6f16ebd5d52'],['Tag_Fish'; 'Tag_Fish_Special'; 'Tag_Fish_OnlySunDay'],['Fish'; 'Fish_Special'; 'Fish_OnlySunDay'],['鱼'; 'Fish_Special'; 'Fish_OnlySunDay'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Red_Grouper.prefab
1121,Fish_Red_Spotted_Grouper,Item_Fish_Red_Spotted_Grouper,Fish,Red Spotted Grouper,红斑鱼,Speckled with spots; considered quite a prized fish.,带点小斑点，是挺名贵的鱼。,1,False,6534,995,0,0.89,5,,98b347703709dbc4ba98eb43d1eb7369,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'; '13c3b4384ca95f14aafadd7aee0b243b'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyNight'; 'Tag_Fish_OnlyStorm'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyNight'; 'Fish_OnlyStorm'; 'Fish_Special'],['鱼'; 'Fish_OnlyNight'; 'Fish_OnlyStorm'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Red_Spotted_Grouper.prefab
1122,Fish_White_Angelfish,Item_Fish_White_Angelfish,Fish,White Angelfish,白燕鱼,Broad fins; like swallow wings.,鱼鳍较宽，像燕子的翅膀。,1,False,1108,992,0,0.28,2,,c4b4fbc543ec59f40a20fecde1f936f7,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'; 'eddadd11e56f6a8419b4f6f16ebd5d52'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyNight'; 'Tag_Fish_OnlySunDay'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyNight'; 'Fish_OnlySunDay'; 'Fish_Special'],['鱼'; 'Fish_OnlyNight'; 'Fish_OnlySunDay'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_White_Angelfish.prefab
1123,Fish_White_Cod,Item_Fish_White_Cod,Fish,Bighead\ Goldfish,大头金鱼,Plump and pale; with especially delicious meat.,白白胖胖，肉特别鲜美。,1,False,492,1,0,0.71,1,,7aee0e4116e9279438fe86268d8bfb09,['5dd07560caf542d48adb792b82b6831e'],['Tag_Fish'],['Fish'],['鱼'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_White_Cod.prefab
1124,Fish_White_Perch,Item_Fish_White_Perch,Fish,White\ Flatfish,白扁鱼,A well-known table fish.,相当有名的食用鱼。,1,False,1006,2,0,0.77,2,,e5e907fe46ae6f0429d6be3b42a8d10d,['5dd07560caf542d48adb792b82b6831e'; '9d1297817bb26464c8c73eea5adef57e'],['Tag_Fish'; 'Tag_Fish_OnlyRainDay'],['Fish'; 'Fish_OnlyRainDay'],['鱼'; 'Fish_OnlyRainDay'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_White_Perch.prefab
1125,Fish_Yellow_Green_Snapper,Item_Fish_Yellow_Green_Snapper,Fish,Yellow-green Snapper,黄绿鲷,Yellow and green patterned; a striking color mix.,黄绿相间，颜色相当特别。,1,False,3807,994,0,0.77,4,,7d1e054ed7efc8748afdbbd68919ec9e,['5dd07560caf542d48adb792b82b6831e'; 'cc4cac8842b809d40a8c918a737c194e'; 'eddadd11e56f6a8419b4f6f16ebd5d52'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_OnlyNight'; 'Tag_Fish_OnlySunDay'; 'Tag_Fish_Special'],['Fish'; 'Fish_OnlyNight'; 'Fish_OnlySunDay'; 'Fish_Special'],['鱼'; 'Fish_OnlyNight'; 'Fish_OnlySunDay'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Yellow_Green_Snapper.prefab
1126,Fish_Yellow_Porcupinefish,Item_Fish_Yellow_Porcupinefish,Fish,Green\ Porcupinefish,绿刺豚,Covered in spines; it puffs into a spiky ball when startled.,身上带刺，受惊吓了会鼓成个刺球。,1,False,970,2,0,0.89,2,,584186292ae58c745b153e3b6f9eca24,['5dd07560caf542d48adb792b82b6831e'; 'c5983145452494348b6f6fb82e5b850c'],['Tag_Fish'; 'Tag_Fish_Special'],['Fish'; 'Fish_Special'],['鱼'; 'Fish_Special'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish_Yellow_Porcupinefish.prefab
1127,BP_SHT_TOZ66_Fire,Item_BP_SHT_TOZ66_Fire,BP,Blueprint: TOZ-66 Dragon's Breath,蓝图：TOZ-66龙息,Used at the workbench to develop: TOZ-66 Dragon's Breath.,用于在工作台研发武器：TOZ-66龙息。,1,False,1500,7,0,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_SHT_TOZ66_Fire.prefab
1128,PST_Glick_Space,Item_PST_Glick_Space,PST,Space Glick,空间格力克,A Glick that Xiaoming has infused with space energy through a special technique. While its performance remains unchanged; it now fires space bullets.,小明用特殊的方法注入了空间能量的格力克，虽然其他方面没有提升，但可以使射出的子弹变为空间属性。,1,False,5150,7,0,0.65,217,,be6238493e4ca1a4d98b6b864e6a7ed1,['cdaec450420d4c443b15a384fc287a02'; '55f0ec66dc0a74940aa9c4132ea194ee'; '0f035522110c9b6499c39cab14913716'; '94118f515b747844c982baf721457f16'; 'a5d0669b3d2405f4ea731ef3ce15b8fa'],['Tag_Weapon'; 'Tag_Gun'; 'Tag_GunType_PST'; 'Tag_Western'; 'Tag_Repairable'],['Weapon'; 'Firearm'; 'Pistol'; 'Western'; 'Repairable'],['武器'; '枪械'; '手枪'; 'Western'; '可维修'],0,0,1,0,True,True,True,True,Assets/GameObject/PST_Glick_Space.prefab
